Filename,Annot_Area,Pred_Area,Area_Diff,Area_Pct_Diff (%),Annot_Max_Feret,Pred_Max_Feret,Max_Feret_Diff,Max_Feret_Pct_Diff (%),Annot_Min_Feret,Pred_Min_Feret,Min_Feret_Diff,Min_Feret_Pct_Diff (%)
07-23-segment8_camera1_slot_15_frame_0390-0.png,16531,14757,-1774,-10.73,210.22,169.65,-40.57,-19.3,136.0,95.89,-40.11,-29.49
07-23-segment8_camera1_slot_21_frame_0528-0.png,28929,29354,425,1.47,209.9,209.9,0.0,0.0,192.87,190.85,-2.01,-1.04
07-23-segment8_camera1_slot_29_frame_0712-0.png,18610,18051,-559,-3.0,182.78,182.65,-0.13,-0.07,155.93,151.67,-4.25,-2.73
07-23-segment8_camera1_slot_5_frame_0161-0.png,27873,28381,508,1.82,213.34,222.85,9.52,4.46,186.26,188.01,1.75,0.94
07-23-segment8_camera1_slot_9_frame_0262-0.png,18200,17677,-523,-2.87,241.63,226.77,-14.86,-6.15,132.78,133.43,0.65,0.49
07-23-segment8_camera2_slot_17_frame_0435-0.png,25399,24446,-953,-3.75,201.1,198.49,-2.61,-1.3,180.69,179.94,-0.75,-0.41
07-23-segment8_camera2_slot_22_frame_0562-0.png,27390,26823,-567,-2.07,216.07,218.63,2.57,1.19,197.05,183.77,-13.29,-6.74
07-23-segment9_camera1_slot_11_frame_0255-0.png,22802,22068,-734,-3.22,236.48,235.85,-0.64,-0.27,178.8,144.93,-33.87,-18.94
07-23-segment9_camera1_slot_26_frame_0580-0.png,19809,20733,924,4.66,191.44,189.17,-2.27,-1.19,163.62,163.53,-0.09,-0.05
07-23-segment9_camera1_slot_8_frame_0205-0.png,29778,30265,487,1.64,260.86,249.16,-11.71,-4.49,199.9,200.0,0.1,0.05
07-23-segment9_camera2_slot_11_frame_0263-0.png,2702,3603,901,33.35,93.78,93.11,-0.67,-0.71,44.0,56.0,12.0,27.27
07-23-segment9_camera2_slot_11_frame_0263-1.png,20473,18913,-1560,-7.62,216.19,200.64,-15.55,-7.19,139.12,136.02,-3.1,-2.23
