Filename,Annot_Area,Pred_Area,Area_Diff,Area_Pct_Diff (%),Annot_Max_Feret,Pred_Max_Feret,Max_Feret_Diff,Max_Feret_Pct_Diff (%),Annot_Min_Feret,Pred_Min_Feret,Min_Feret_Diff,Min_Feret_Pct_Diff (%)
07-23-segment4_camera1_slot_16_frame_0436-0.png,6047,5333,-714,-11.81,116.21,115.12,-1.09,-0.94,91.03,73.02,-18.0,-19.78
07-23-segment4_camera1_slot_16_frame_0436-1.png,12723,12063,-660,-5.19,203.35,195.58,-7.78,-3.82,111.0,101.0,-10.0,-9.01
07-23-segment4_camera1_slot_24_frame_0648-0.png,23751,24410,659,2.77,220.08,222.97,2.89,1.31,151.0,152.0,1.0,0.66
07-23-segment4_camera1_slot_6_frame_0174-0.png,18331,19028,697,3.8,188.37,184.95,-3.41,-1.81,153.91,150.08,-3.83,-2.49
07-23-segment4_camera2_slot_19_frame_0548-0.png,14816,14838,22,0.15,168.36,165.58,-2.78,-1.65,138.8,137.9,-0.9,-0.65
07-23-segment4_camera2_slot_19_frame_0548-1.png,18607,18130,-477,-2.56,189.47,187.93,-1.54,-0.81,141.0,135.0,-6.0,-4.26
07-23-segment4_camera2_slot_5_frame_0150-0.png,24779,24705,-74,-0.3,207.28,207.28,0.0,0.0,178.93,174.36,-4.57,-2.55
07-23-segment4_camera2_slot_7_frame_0220-0.png,19942,20786,844,4.23,176.41,184.72,8.31,4.71,154.98,166.8,11.82,7.63
07-23-segment5_camera1_slot_11_frame_0342-0.png,19187,18869,-318,-1.66,178.44,174.0,-4.44,-2.49,158.81,154.62,-4.19,-2.64
07-23-segment5_camera1_slot_23_frame_0640-0.png,24659,25115,456,1.85,214.67,200.26,-14.41,-6.71,166.53,167.24,0.71,0.43
07-23-segment5_camera1_slot_3_frame_0092-0.png,17547,17877,330,1.88,168.51,168.08,-0.44,-0.26,152.56,153.7,1.14,0.75
07-23-segment5_camera1_slot_3_frame_0092-1.png,10694,10506,-188,-1.76,168.24,165.12,-3.11,-1.85,109.34,106.0,-3.34,-3.06
07-23-segment5_camera1_slot_4_frame_0141-0.png,17984,18099,115,0.64,176.08,176.92,0.84,0.48,158.8,156.54,-2.25,-1.42
07-23-segment5_camera1_slot_4_frame_0141-1.png,5930,5285,-645,-10.88,155.82,156.26,0.44,0.28,68.0,53.0,-15.0,-22.06
07-23-segment5_camera2_slot_12_frame_0324-0.png,7463,6345,-1118,-14.98,191.02,164.15,-26.87,-14.07,62.0,57.0,-5.0,-8.06
07-23-segment5_camera2_slot_12_frame_0324-1.png,30647,30149,-498,-1.62,217.37,215.39,-1.98,-0.91,195.58,192.56,-3.02,-1.54
07-23-segment5_camera2_slot_15_frame_0402-0.png,21734,22733,999,4.6,191.84,194.81,2.97,1.55,168.56,166.93,-1.63,-0.97
07-23-segment5_camera2_slot_16_frame_0420-0.png,31464,32421,957,3.04,232.56,231.77,-0.79,-0.34,200.64,201.56,0.92,0.46
07-23-segment6_camera1_slot_10_frame_0303-0.png,15212,14999,-213,-1.4,172.0,160.86,-11.14,-6.48,128.44,123.17,-5.27,-4.1
07-23-segment6_camera1_slot_12_frame_0361-0.png,12001,12476,475,3.96,197.59,201.38,3.79,1.92,110.34,104.76,-5.58,-5.06
07-23-segment6_camera1_slot_19_frame_0562-0.png,17648,17923,275,1.56,169.57,168.39,-1.18,-0.7,150.16,147.05,-3.12,-2.08
07-23-segment6_camera1_slot_20_frame_0601-0.png,8527,8494,-33,-0.39,176.32,172.7,-3.62,-2.06,90.0,87.77,-2.23,-2.48
07-23-segment6_camera1_slot_8_frame_0246-0.png,14786,13109,-1677,-11.34,181.07,147.15,-33.92,-18.73,146.22,133.18,-13.04,-8.92
07-23-segment6_camera2_slot_15_frame_0438-0.png,7315,7180,-135,-1.85,188.61,107.06,-81.55,-43.24,88.6,47.54,-41.05,-46.34
07-23-segment6_camera2_slot_25_frame_0754-0.png,26311,24765,-1546,-5.88,223.65,225.94,2.29,1.02,178.17,176.81,-1.35,-0.76
07-23-segment7_camera1_slot_11_frame_0322-0.png,23931,23660,-271,-1.13,196.76,192.44,-4.32,-2.19,175.0,172.95,-2.05,-1.17
07-23-segment7_camera1_slot_13_frame_0371-0.png,17236,17339,103,0.6,169.24,162.69,-6.55,-3.87,153.79,152.8,-0.99,-0.65
07-23-segment7_camera1_slot_13_frame_0371-1.png,22885,22194,-691,-3.02,218.56,214.56,-4.01,-1.83,156.0,141.0,-15.0,-9.62
07-23-segment7_camera1_slot_14_frame_0398-0.png,13782,13687,-95,-0.69,205.99,199.42,-6.57,-3.19,160.05,140.35,-19.7,-12.31
07-23-segment7_camera1_slot_17_frame_0462-0.png,23487,23933,446,1.9,198.92,189.81,-9.11,-4.58,178.18,171.96,-6.22,-3.49
07-23-segment7_camera1_slot_28_frame_0739-0.png,8346,7416,-930,-11.14,173.23,162.15,-11.08,-6.4,76.0,73.0,-3.0,-3.95
07-23-segment7_camera2_slot_14_frame_0383-0.png,5204,4954,-250,-4.8,170.29,159.41,-10.88,-6.39,85.51,73.88,-11.63,-13.6
07-23-segment8_camera1_slot_15_frame_0390-0.png,16531,15188,-1343,-8.12,210.22,169.65,-40.57,-19.3,136.0,96.49,-39.51,-29.05
07-23-segment8_camera1_slot_21_frame_0528-0.png,28929,29294,365,1.26,209.9,208.49,-1.41,-0.67,192.87,189.85,-3.02,-1.56
